"","Category","Title","VideoID","Readable_Duration","Video_URL"
"PT2M15S","Pearl","Pearl | Trailer Legendado","fYpF_P00zNo","02:15","https://www.youtube.com/watch?v=fYpF_P00zNo"
"PT33M9S","Pearl","The WORST Advice To Avoid Divorce | Pearl Daily Ep. 63","CtZmnZvKpGk","33:09","https://www.youtube.com/watch?v=CtZmnZvKpGk"
"PT2M32S","Pearl","Mitski - A Pearl (Official Video)","p8FDl_tMs4Y","02:32","https://www.youtube.com/watch?v=p8FDl_tMs4Y"
"PT2M22S1","TCL","TCL 4K UHD TV | P745","V8XkngmtDos","02:22","https://www.youtube.com/watch?v=V8XkngmtDos"
"PT1M16S","TCL","Watch the cricket biggest celebration unfold with TCL","j9HDHKhSTLE","01:16","https://www.youtube.com/watch?v=j9HDHKhSTLE"
"PT17M10S","TCL","TCL QM8 Review | The Only QLED You Need","w9l4JCB83X8","17:10","https://www.youtube.com/watch?v=w9l4JCB83X8"
"PT17M29S","TCL","TCL C835 Review - Cheaper Mini LED TV That Beats Samsung &amp; Sony in This Important Area!","ORg5dkb_ggs","17:29","https://www.youtube.com/watch?v=ORg5dkb_ggs"
"PT14M35S","TCL","好市多堆料之王 TCL 75 C845 Mini LED 4K 電視 開箱評測 4K@144Hz 優缺點分析｜#科技狗","9qjqytjDRg8","14:35","https://www.youtube.com/watch?v=9qjqytjDRg8"
"PT14M27S","TCL","TCL Q7 QLED TV Review | Full of Surprises","tPrqutZxWCY","14:27","https://www.youtube.com/watch?v=tPrqutZxWCY"
"PT12M41S","TCL","TCL C645 Color Master Review: BEST 4K QLED TV THIS 2023?","0ZL7CKc_hP4","12:41","https://www.youtube.com/watch?v=0ZL7CKc_hP4"
"PT30M36S","TCL","Nick Cannon vs. Key Glock (Finals) | The Crew League Season 5 (Episode 7)","RjTrydWcu5s","30:36","https://www.youtube.com/watch?v=RjTrydWcu5s"
"PT17M53S","TCL","Rp4 jutaan dapet panel ala TV 10 juta++ - TCL mikir apa??","2wo46msH45c","17:53","https://www.youtube.com/watch?v=2wo46msH45c"
"PT16M27S","TCL","TV GEDE, BAGUS, GA MAHAL? Ini bisa saya rekomenin dengan mudah 👌","V25wX9ZgmKM","16:27","https://www.youtube.com/watch?v=V25wX9ZgmKM"
"PT1M59S","Splunk","What is Splunk? (2022)","Wcs4z-Qz4Gc","01:59","https://www.youtube.com/watch?v=Wcs4z-Qz4Gc"
"PT12M20S","Splunk","Introduction To Splunk","axHsJBEeqPs","12:20","https://www.youtube.com/watch?v=axHsJBEeqPs"
"PT12M22S","Splunk","Splunk Tutorial for Beginners (Cyber Security Tools)","3CiRs6WaWaU","12:22","https://www.youtube.com/watch?v=3CiRs6WaWaU"
"PT2H54M12S","Splunk","Splunk Tutorial | Become Zero to HERO in Splunk SIEM","_ZMz-09uPZU","02:54:12","https://www.youtube.com/watch?v=_ZMz-09uPZU"
"PT2H17M41S","Splunk","Splunk Training | Introduction to Splunk | Intellipaat","bpP2tZPoK8M","02:17:41","https://www.youtube.com/watch?v=bpP2tZPoK8M"
"PT7M21S","Splunk","Cisco CEO Chuck Robbins on Splunk acquisition: Deal will add $4 billion in annual recurring revenue","KDYKGE6f8Pw","07:21","https://www.youtube.com/watch?v=KDYKGE6f8Pw"
"PT15M10S","Splunk","Splunk Tutorial | What Is Splunk | Splunk Tutorial For Beginners | Splunk Careers | Intellipaat","ZlKPqjuM0wo","15:10","https://www.youtube.com/watch?v=ZlKPqjuM0wo"
"PT8M36S","Splunk","Splunk Dashboard Studio Demo","hI8MBXR6UQ0","08:36","https://www.youtube.com/watch?v=hI8MBXR6UQ0"
"PT8M5S","Splunk","Basic Searching in Splunk Enterprise","GWl-TuAAF-k","08:05","https://www.youtube.com/watch?v=GWl-TuAAF-k"
"PT9M11S","Splunk","Splunk Platform Demo","oxZHUg7H3kw","09:11","https://www.youtube.com/watch?v=oxZHUg7H3kw"
"PT4H10M33S","Perl","Perl Programming Course for Beginners","_DFa26ep-h4","04:10:33","https://www.youtube.com/watch?v=_DFa26ep-h4"
"PT2M26S","Perl","Perl in 100 Seconds","74_7LrRe5DI","02:26","https://www.youtube.com/watch?v=74_7LrRe5DI"
"PT1H7M19S","Perl","Perl Tutorial","WEghIXs8F6c","01:07:19","https://www.youtube.com/watch?v=WEghIXs8F6c"
"PT5M58S","Perl","Larry Wall: Why Perl Is Like a Human Language","ju1IMxGSuNE","05:58","https://www.youtube.com/watch?v=ju1IMxGSuNE"
"PT3M38S","Perl","Rare Interview with a Perl programmer","0jK0ytvjv-E","03:38","https://www.youtube.com/watch?v=0jK0ytvjv-E"
"PT2H40M50S","Perl","PERL Tutorial - 1 | PERL Tutorial for Beginners - 1 | Perl Scripting Language Tutorial | Edureka","IoLVCEr207w","02:40:50","https://www.youtube.com/watch?v=IoLVCEr207w"
"PT2H53M35S","Perl","Perl Enough to be dangerous // FULL COURSE 3 HOURS","c0k9ieKky7Q","02:53:35","https://www.youtube.com/watch?v=c0k9ieKky7Q"
"PT13M19S","Perl","Perl part 1: Introduction to Perl","mnbirr6DQmo","13:19","https://www.youtube.com/watch?v=mnbirr6DQmo"
"PT1H35M17S","Perl","Good Reasons to Use Perl in 2021","AGoLnnOFBoc","01:35:17","https://www.youtube.com/watch?v=AGoLnnOFBoc"
"PT4M20S","Perl","Python Vs Perl Programming - Which Is Easier?","CaVhmPHFpbM","04:20","https://www.youtube.com/watch?v=CaVhmPHFpbM"
"PT2M33S1","Linux Shell","Bash in 100 Seconds","I4EWvMFj37g","02:33","https://www.youtube.com/watch?v=I4EWvMFj37g"
"PT2M1S","Linux Shell","Linux -  Shell","1SyccjXuuaM","02:01","https://www.youtube.com/watch?v=1SyccjXuuaM"
"PT47M57S1","Linux Shell","Bash Scripting Tutorial for Beginners","tK9Oc6AEnR4","47:57","https://www.youtube.com/watch?v=tK9Oc6AEnR4"
"PT12M","Linux Shell","Getting Started with the Linux Shell","KZZdof6RvP0","12:00","https://www.youtube.com/watch?v=KZZdof6RvP0"
"PT12M14S1","Linux Shell","you need to learn BASH Scripting RIGHT NOW!! // EP 1","SPwyp2NG-bE","12:14","https://www.youtube.com/watch?v=SPwyp2NG-bE"
"PT21M52S","Linux Shell","What is $PATH on a Linux Shell? (The Linux Crash Course Series)","hk0RwVC6uts","21:52","https://www.youtube.com/watch?v=hk0RwVC6uts"
"PT1H14M31S","Linux Shell","Shell Scripting Tutorial | Shell Scripting Crash Course | Linux Certification Training | Edureka","GtovwKDemnI","01:14:31","https://www.youtube.com/watch?v=GtovwKDemnI"
"PT5H17S","Linux Shell","The 50 Most Popular Linux &amp; Terminal Commands - Full Course for Beginners","ZtqBQ68cfJc","05:00:17","https://www.youtube.com/watch?v=ZtqBQ68cfJc"
"PT8M36S1","Linux Shell","How to Set Up SSH Tunneling Between Two LINUX Computers for Remote Access with VNC","d7NxaLHLPDQ","08:36","https://www.youtube.com/watch?v=d7NxaLHLPDQ"
"PT5H10M16S","Linux Shell","Master SHELL SCRIPTING in ONE VIDEO: From Zero to Hero | Beginner to Expert 2023 | MPrashant","TtGM9GfBuok","05:10:16","https://www.youtube.com/watch?v=TtGM9GfBuok"
"PT58M58S","Informatica","Informatica Tutorial | Learn Informatica In 60 Minutes | Informatica PowerCenter Training | Edureka","3scD3llibJA","58:58","https://www.youtube.com/watch?v=3scD3llibJA"
"PT5H7M50S","Informatica","Informatica Full Course | Informatica Tutorial For Beginners | What Is Informatica | Intellipaat","qXHRmkObG8c","05:07:50","https://www.youtube.com/watch?v=qXHRmkObG8c"
"PT1M1S","Informatica","Informatica and Snowflake Overview","f7DoJGbeHDQ","01:01","https://www.youtube.com/watch?v=f7DoJGbeHDQ"
"PT9M34S","Informatica","Beginners Informatica Powercenter ETL tool overview tutorial 1","CMWx26GQO7I","09:34","https://www.youtube.com/watch?v=CMWx26GQO7I"
"PT4M51S","Informatica","Informatica Cloud Data Governance and Catalog Demo","l_S6BrDXT5I","04:51","https://www.youtube.com/watch?v=l_S6BrDXT5I"
"PT10H8M31S","Informatica","Informatica Tutorial for Beginners | Informatica complete tutorial | Informatica interview questions","CYUItcykMTI","10:08:31","https://www.youtube.com/watch?v=CYUItcykMTI"
"PT55S","Informatica","Informatica in 30 days","Nh3gmpQgm4I","00:55","https://www.youtube.com/watch?v=Nh3gmpQgm4I"
"PT1H39M58S","Informatica","Informatica Tutorial For Beginners | Informatica PowerCenter | Informatica Training | Edureka","u6oLXidGoqs","01:39:58","https://www.youtube.com/watch?v=u6oLXidGoqs"
"PT33M51S","Informatica","Noções de Informática - Live Semanal #02","9wQ8k5ML-o0","33:51","https://www.youtube.com/watch?v=9wQ8k5ML-o0"
"PT15M19S","Informatica","Curso de Informática Básica - Aula 01: O que é Informática, Dado, Informação, Processamento de Dados","2R0DpIdEd00","15:19","https://www.youtube.com/watch?v=2R0DpIdEd00"
"PT6M12S1","Oracle Data Integrator","Data Integration","37Dz1jYLerU","06:12","https://www.youtube.com/watch?v=37Dz1jYLerU"
"PT37M15S","Oracle Data Integrator","Oracle Data Integrator (ODI) Training","r0tLxSLOGBA","37:15","https://www.youtube.com/watch?v=r0tLxSLOGBA"
"PT30M9S","Oracle Data Integrator","Introducing Oracle Data Integrator Web Edition","ckfGJcxCBDw","30:09","https://www.youtube.com/watch?v=ckfGJcxCBDw"
"PT3M49S","Oracle Data Integrator","What is Oracle Data Integrator?","_N1WnqUq6A0","03:49","https://www.youtube.com/watch?v=_N1WnqUq6A0"
"PT55M39S","Oracle Data Integrator","Oracle Data Integrator 12c - Creating a Project and Mapping: Flat File to a Table (Recorded Webcast)","fJR9ZCn5i6c","55:39","https://www.youtube.com/watch?v=fJR9ZCn5i6c"
"PT28M18S","Oracle Data Integrator","Introduction to Oracle Data Integrator 12c: Environment Setup, Initialize Environment, &amp; Mappings","S0G5ITla2Ck","28:18","https://www.youtube.com/watch?v=S0G5ITla2Ck"
"PT50M8S","Oracle Data Integrator","Oracle Data Integrator 12c Overview","Mtz9mEQRBXA","50:08","https://www.youtube.com/watch?v=Mtz9mEQRBXA"
"PT40M6S","Oracle Data Integrator","Create first mapping in Oracle Data Integrator ODI","QiN97nPFEXs","40:06","https://www.youtube.com/watch?v=QiN97nPFEXs"
"PT24M8S","Oracle Data Integrator","Online Training From DURGASOFT Demo On ODI (Oracle Data Integrator)","0dC-5NS8hJA","24:08","https://www.youtube.com/watch?v=0dC-5NS8hJA"
"PT4M35S","Oracle Data Integrator","OCI Data Integration Overview and Demo","oYDalf8kn0Q","04:35","https://www.youtube.com/watch?v=oYDalf8kn0Q"
"PT2M11S","ODI","Glenn Maxwell hits fastest ODI World Cup century","XPNnXhl5BLE","02:11","https://www.youtube.com/watch?v=XPNnXhl5BLE"
"PT3M39S","ODI","Kwa Bar by Odi Wa Muranga ft. Fathermoh &amp; Harry Craze","IAB3aSA07gc","03:39","https://www.youtube.com/watch?v=IAB3aSA07gc"
"PT16M14S","ODI","Highlights | South Africa vs Pakistan | ODI | CSA | MJ2A","vvuAReoU0WQ","16:14","https://www.youtube.com/watch?v=vvuAReoU0WQ"
"PT12M41S1","ODI","Pakistan v Australia | Odi World Cup 2023 | Ep 235","pozhqWTx2xE","12:41","https://www.youtube.com/watch?v=pozhqWTx2xE"
"PT15M51S","ODI","Highlights | West Indies v India | India Claim Series | 3rd CG United ODI","UWMt1rx78GU","15:51","https://www.youtube.com/watch?v=UWMt1rx78GU"
"PT22M15S","ODI","1st ODI Highlights | Sri Lanka vs Afghanistan 2023","B2NvGpDqGYQ","22:15","https://www.youtube.com/watch?v=B2NvGpDqGYQ"
"PT15M21S","ODI","Stokes Bludgeons Record 182! | Highlights - England v New Zealand | 3rd Men&#39;s Metro Bank ODI 2023","8QOfqCoWRy4","15:21","https://www.youtube.com/watch?v=8QOfqCoWRy4"
"PT13M19S1","ODI","SA vs AUS 4th ODI | The Proteas Ruled the Game with &#39;Klass&#39;en, Defending a Score of 416 | Highlights","NVc5w-6v3m8","13:19","https://www.youtube.com/watch?v=NVc5w-6v3m8"
"PT24S","ODI","Fastest 200 in ODIs || ishan kishan || #shorts #viral @rajputcricketshort","qKc9S1iFw8k","00:24","https://www.youtube.com/watch?v=qKc9S1iFw8k"
"PT7M10S","ODI","182 off 124 Balls! | Sensational Stokes Hits England Men&#39;s Highest EVER ODI Score","IvYwhRhT__Y","07:10","https://www.youtube.com/watch?v=IvYwhRhT__Y"
"PT1M27S","Anaplan","Anaplan UX","_clszPx9L1M","01:27","https://www.youtube.com/watch?v=_clszPx9L1M"
"PT2M8S1","Anaplan","What is a Anaplan? |Introduction To Anaplans |Anaplan in 2 Minutes| Tutorial For Beginners Anaplans","KlJOKHrkYyI","02:08","https://www.youtube.com/watch?v=KlJOKHrkYyI"
"PT2M30S","Anaplan","How The Coca-Cola Company is Scaling with Anaplan","a_D7CGoRtSc","02:30","https://www.youtube.com/watch?v=a_D7CGoRtSc"
"PT4M45S","Anaplan","Why you need Anaplan?","0HlOJBQPyV4","04:45","https://www.youtube.com/watch?v=0HlOJBQPyV4"
"PT38M51S","Anaplan","The Top 10 Things You Need to Know About Anaplan","FXfsuQ5Awjg","38:51","https://www.youtube.com/watch?v=FXfsuQ5Awjg"
"PT24M49S","Anaplan","25 Minute Anaplan Demand Planning Demo and Walkthrough - Accelytics Consulting","QUizStmGtx8","24:49","https://www.youtube.com/watch?v=QUizStmGtx8"
"PT11M36S","Anaplan","Opex Planning Demo in Anaplan - Operational Expense Planning with Accelytics Consulting","3ovdlhiQyOY","11:36","https://www.youtube.com/watch?v=3ovdlhiQyOY"
"PT28M50S","Anaplan","Anaplan in 30 Minutes: Budgeting Personnel Expenses in under 30 Minutes","b-b19jRHlvg","28:50","https://www.youtube.com/watch?v=b-b19jRHlvg"
"PT9M5S1","Anaplan","Anaplan Demand Planning Demo","ExpxjbFxtFY","09:05","https://www.youtube.com/watch?v=ExpxjbFxtFY"
"PT8M10S","Anaplan","Anaplan FP&amp;A Standard Package","rU7pe2e0RRI","08:10","https://www.youtube.com/watch?v=rU7pe2e0RRI"
"PT4M22S","SAP Planning and Analytics","Introduction to SAP Analytics Cloud: SAP Analytics Cloud","acTruobWUUg","04:22","https://www.youtube.com/watch?v=acTruobWUUg"
"PT7M50S","SAP Planning and Analytics","SAP Analytics Cloud Product Overview","R1OgmosMGO4","07:50","https://www.youtube.com/watch?v=R1OgmosMGO4"
"PT13M27S","SAP Planning and Analytics","SAP Analytics Cloud - Step by Step Tutorial for Beginners","Ykv_3cgwSgQ","13:27","https://www.youtube.com/watch?v=Ykv_3cgwSgQ"
"PT1H3M33S","SAP Planning and Analytics","SAP Analytics Cloud Planning Training | SAC Planning | SAP Analytics Cloud Training ||  Mentors Pool","JP7cbbQeoIc","01:03:33","https://www.youtube.com/watch?v=JP7cbbQeoIc"
"PT12M24S1","SAP Planning and Analytics","SAP S/4HANA 2021 - Financial Planning &amp; Analysis","jY1tvlCKWzQ","12:24","https://www.youtube.com/watch?v=jY1tvlCKWzQ"
"PT46M11S","SAP Planning and Analytics","SAP Analytics Cloud | SAP SAC end to end Training | Analytics Cloud Course","g2sPPSmkuB0","46:11","https://www.youtube.com/watch?v=g2sPPSmkuB0"
"PT25M33S","SAP Planning and Analytics","SAP Analytics Cloud Training | Live Demo on SAP Analytics Cloud","egAnF3lRAFQ","25:33","https://www.youtube.com/watch?v=egAnF3lRAFQ"
"PT39M56S","SAP Planning and Analytics","Liquidity Planning in SAP Analytics Cloud","3dZ_bnoEJVk","39:56","https://www.youtube.com/watch?v=3dZ_bnoEJVk"
"PT34M53S","SAP Planning and Analytics","End-to-End Processes – Deep Dives: Lead to Cash: Subscription &amp; Usage business for Cloud Deployment","qZ1AXBrEYxI","34:53","https://www.youtube.com/watch?v=qZ1AXBrEYxI"
"PT1H28S","SAP Planning and Analytics","Sales and Revenue Planning in SAP Analytics Cloud","-Vi8DHYslcI","01:00:28","https://www.youtube.com/watch?v=-Vi8DHYslcI"
"PT3M38S1","Hyperion Essbase","Oracle EPM - Introduction to Hyperion Essbase","UK3DEU6qbGU","03:38","https://www.youtube.com/watch?v=UK3DEU6qbGU"
"PT6M49S","Hyperion Essbase","What is Oracle Hyperion Essbase: Performance Architects How To","HH7TCEd8qgk","06:49","https://www.youtube.com/watch?v=HH7TCEd8qgk"
"PT14M2S","Hyperion Essbase","What is Essbase | Oracle Hyperion Essbase | Oracle EPM Consulting | Oracle EPM Cloud","w_zK56abFPk","14:02","https://www.youtube.com/watch?v=w_zK56abFPk"
"PT5M36S","Hyperion Essbase","Creating Basic Ad Hoc Reports in Smart View","zzcmaz-aihk","05:36","https://www.youtube.com/watch?v=zzcmaz-aihk"
"PT54M55S","Hyperion Essbase","Introduction to Hyperion  essbase Part1 by Kotireddy","c-cK3Ufw3UE","54:55","https://www.youtube.com/watch?v=c-cK3Ufw3UE"
"PT54M6S","Hyperion Essbase","Introduction to Hyperion Essbase Part 4 by Kotireddy","XV3lOM2aGmA","54:06","https://www.youtube.com/watch?v=XV3lOM2aGmA"
"PT56M36S","Hyperion Essbase","What is Essbase?  Intro for 2019","_rg80acpU48","56:36","https://www.youtube.com/watch?v=_rg80acpU48"
"PT7M38S1","Hyperion Essbase","Oracle Hyperion EPM 11.2.6 Essbase @CreateBlock function","tsMKGkAFV_k","07:38","https://www.youtube.com/watch?v=tsMKGkAFV_k"
"PT8M15S","Hyperion Essbase","Oracle Hyperion Essbase 11.2 - Aggregate Storage Database - ASO","g0Bo6eq3jKw","08:15","https://www.youtube.com/watch?v=g0Bo6eq3jKw"
"PT9M31S1","Hyperion Essbase","Oracle Hyperion Essbase 11.2 ASO - Currency Conversion","3uwrWeXjAfA","09:31","https://www.youtube.com/watch?v=3uwrWeXjAfA"
"PT5M31S","TM1","The Quick Fix #2 - What is TM1 and Planning Analytics?","ADwzPXAvEAU","05:31","https://www.youtube.com/watch?v=ADwzPXAvEAU"
"PT11M4S","TM1","Planning Analytics TM1 scale and resilience on AWS | Amazon Web Services","8QSsodjcUlY","11:04","https://www.youtube.com/watch?v=8QSsodjcUlY"
"PT31M55S","TM1","The TM1 Breakfast Show - Ep. 05 - How Feeders in TM1 / Planning Analytics work: a simple explanation","ZztNgIhWwXQ","31:55","https://www.youtube.com/watch?v=ZztNgIhWwXQ"
"PT6M20S","TM1","The Quick Fix #1 - The basics of TM1 Training | What is a DBRW Formula?","oYdjQ0S-aKk","06:20","https://www.youtube.com/watch?v=oYdjQ0S-aKk"
"PT50M18S","TM1","Budgeting &amp; Forecasting Using TM1","PAQB40-VfO4","50:18","https://www.youtube.com/watch?v=PAQB40-VfO4"
"PT1M53S","TM1","Enable TM1 worksheet functions in Planning Analytics for Microsoft Excel","k8bgqwjK5Yw","01:53","https://www.youtube.com/watch?v=k8bgqwjK5Yw"
"PT1H5M42S","TM1","La Ronde des Femmes du 6 oct. 2023 - À la rencontre de Ténin...","_u_0rJACDRI","01:05:42","https://www.youtube.com/watch?v=_u_0rJACDRI"
"PT8M11S","TM1","Creating and Loading a Simple Cube in TM1","lihralyjyRw","08:11","https://www.youtube.com/watch?v=lihralyjyRw"
"PT6M43S","TM1","Flow data from TM1/Planning Analytics to Power BI in less than 10 lines of code","cAbcDyI0TL0","06:43","https://www.youtube.com/watch?v=cAbcDyI0TL0"
"PT3M47S","TM1","What is IBM Cognos TM1?","GlEn8SwDniU","03:47","https://www.youtube.com/watch?v=GlEn8SwDniU"
"PT6M45S","Hyperion Financial Management","Oracle EPM - Introduction to Hyperion Financial Management 11.2","erYjkHDlt0Y","06:45","https://www.youtube.com/watch?v=erYjkHDlt0Y"
"PT1H13M23S","Hyperion Financial Management","Hyperion Financial Management Tutorial | Explore HFM in Less than an hour - Mindmajix","rkSjzHFt4y4","01:13:23","https://www.youtube.com/watch?v=rkSjzHFt4y4"
"PT7M57S","Hyperion Financial Management","Hyperion Financial Management - Functions in Rules","0Sx63r61m1M","07:57","https://www.youtube.com/watch?v=0Sx63r61m1M"
"PT10M2S","Hyperion Financial Management","Hyperion Financial Management 11.2 - Intercompany Eliminations","6qsYtz8YiWg","10:02","https://www.youtube.com/watch?v=6qsYtz8YiWg"
"PT7M43S","Hyperion Financial Management","Oracle Hyperion Financial Management 11.2 Application Creation","Hxs0ZuWPqUo","07:43","https://www.youtube.com/watch?v=Hxs0ZuWPqUo"
"PT3M51S","Hyperion Financial Management","Hyperion Financial Management (HFM) - Value Dimension","qyAxI9DV_iQ","03:51","https://www.youtube.com/watch?v=qyAxI9DV_iQ"
"PT8M12S","Hyperion Financial Management","What is HFM?","P4kHsnsaQck","08:12","https://www.youtube.com/watch?v=P4kHsnsaQck"
"PT6M28S","Hyperion Financial Management","Oracle Hyperion EPM 11.2 Financial Reporting Book","OHrlT6yNjnE","06:28","https://www.youtube.com/watch?v=OHrlT6yNjnE"
"PT4M","Hyperion Financial Management","Oracle EPM - Introduction to Hyperion Planning and Technical Process Flow","08aUGvEBEpo","04:00","https://www.youtube.com/watch?v=08aUGvEBEpo"
"PT3M3S","Hyperion Financial Management","Oracle Hyperion Financial Management - Scenario Dimension -  Part 1","0WT28wQErks","03:03","https://www.youtube.com/watch?v=0WT28wQErks"
"PT8M32S","HFM","HFM Review 2023 – World Leader in Financial Trading | HFM Forex Broker","P8nBEQNt2bs","08:32","https://www.youtube.com/watch?v=P8nBEQNt2bs"
"PT14M29S","HFM","HFM COUB BEST CUBE Best Coub Приколы 2023","USI_oiZAvD8","14:29","https://www.youtube.com/watch?v=USI_oiZAvD8"
"PT1H4M31S","HFM","HFM Foundation Course","eoqJbpAI7fI","01:04:31","https://www.youtube.com/watch?v=eoqJbpAI7fI"
"PT1H13M23S1","HFM","Hyperion Financial Management Tutorial | Explore HFM in Less than an hour - Mindmajix","rkSjzHFt4y4","01:13:23","https://www.youtube.com/watch?v=rkSjzHFt4y4"
"PT14M46S","HFM","HFM COUB BEST CUBE Best Coub Приколы 2023","2R6UgcPH6XY","14:46","https://www.youtube.com/watch?v=2R6UgcPH6XY"
"PT4M36S","HFM","First Entry 2023 | HFM copytrade","bbGdcuTqLNI","04:36","https://www.youtube.com/watch?v=bbGdcuTqLNI"
"PT3M9S","HFM","How to Open a HF Markets Trading Account (FREE STEP-BY-STEP GUIDE)","uG997jkrtrI","03:09","https://www.youtube.com/watch?v=uG997jkrtrI"
"PT1H27M45S","HFM","Live Analysis with HFM!","Pql56iHt37M","01:27:45","https://www.youtube.com/watch?v=Pql56iHt37M"
"PT12M1","HFM","HFM COUB BEST CUBE Best Coub Приколы 2023","i2HSqlkN298","12:00","https://www.youtube.com/watch?v=i2HSqlkN298"
"PT9M3S","HFM","HFM COUB BEST CUBE Best Coub Приколы 2023","VjrKmQDgPaM","09:03","https://www.youtube.com/watch?v=VjrKmQDgPaM"
"PT7M22S","communication skills","What Are Communication Skills? Top 10!","xQfYiHbAjJo","07:22","https://www.youtube.com/watch?v=xQfYiHbAjJo"
"PT58M20S1","communication skills","Think Fast, Talk Smart: Communication Techniques","HAnw168huqA","58:20","https://www.youtube.com/watch?v=HAnw168huqA"
"PT11M1","communication skills","TOP 3 Tips To Improve Your Communication Skills!","LsyfrGnBL4c","11:00","https://www.youtube.com/watch?v=LsyfrGnBL4c"
"PT13M17S","communication skills","Effective Communication Skills | Slay the 5 Professional Conversations Most People Fear","3L49ErnodNo","13:17","https://www.youtube.com/watch?v=3L49ErnodNo"
"PT8M14S","communication skills","Communication Skills - How To Improve Communication Skills - 7 Unique Tips!","mPRUNGGORDo","08:14","https://www.youtube.com/watch?v=mPRUNGGORDo"
"PT43M31S","communication skills","Effective Communication Skills","6pYSbdGiDYw","43:31","https://www.youtube.com/watch?v=6pYSbdGiDYw"
"PT7M5S","communication skills","12 Ways To Improve Communication Skills Instantly","HxGq1waX9kw","07:05","https://www.youtube.com/watch?v=HxGq1waX9kw"
"PT47M3S","communication skills","Effective Communication Skills | How to Start A Presentation &amp; Speech | By Mehvish Sultana","8Vpj_0uo_4A","47:03","https://www.youtube.com/watch?v=8Vpj_0uo_4A"
"PT19M33S","communication skills","Articulate Your Thoughts Clearly: 3 PRECISE Steps!","Z_z-QOagXZU","19:33","https://www.youtube.com/watch?v=Z_z-QOagXZU"
"PT7M32S","communication skills","How to Improve Your Communication Skills - 4 Steps","DSaj9qMwvLI","07:32","https://www.youtube.com/watch?v=DSaj9qMwvLI"
"13","waterfall","Michael Schulte, R3HAB - Waterfall (Official Lyric Video)","FvUlJ4w6z94","02:28","https://www.youtube.com/watch?v=FvUlJ4w6z94"
"23","waterfall","Waterfall Gentle Stream Sound in forest 24/7. Waterfall Sounds, Flowing Water, White Noise for Sleep","798qd_SQU3I","00:00","https://www.youtube.com/watch?v=798qd_SQU3I"
"33","waterfall","B.I (비아이) ‘WATERFALL’ Official MV (Performance Ver.)","KSODnk88Pwo","01:57","https://www.youtube.com/watch?v=KSODnk88Pwo"
"43","waterfall","Michael Schulte x R3HAB - Waterfall (Official Music Video)","KCYJa9UdEb4","02:19","https://www.youtube.com/watch?v=KCYJa9UdEb4"
"53","waterfall","TLC - Waterfalls (Official HD Video)","8WEtxJ4-sh4","05:20","https://www.youtube.com/watch?v=8WEtxJ4-sh4"
"63","waterfall","Relaxing Waterfall Sounds for Sleep | Fall Asleep &amp; Stay Sleeping with Water White Noise | 10 Hours","HchoJcYNYlU","10:00:01","https://www.youtube.com/watch?v=HchoJcYNYlU"
"73","waterfall","WATERFALL | Nature&#39;s Best White Noise For Relaxation &amp; Sleep","1KAE_JJx0-I","10:00:01","https://www.youtube.com/watch?v=1KAE_JJx0-I"
"83","waterfall","Waterfall Line Dance l Improver l 워터폴 라인댄스 l Linedancequeen","g9IwX5BigZE","02:34","https://www.youtube.com/watch?v=g9IwX5BigZE"
"93","waterfall","The Stone Roses - Waterfall (Official Video)","7NrLBlw9WZE","03:37","https://www.youtube.com/watch?v=7NrLBlw9WZE"
"103","waterfall","Waterfall flowing over rocks in forest 4k. Relaxing flowing water, White Noise for Sleep, Meditation","sa2JCQ1Dils","10:02:10","https://www.youtube.com/watch?v=sa2JCQ1Dils"
"PT6M23S","agile","What Is Agile Methodology? | Introduction to Agile Methodology in Six Minutes | Simplilearn","8eVXTyIZ1Hs","06:23","https://www.youtube.com/watch?v=8eVXTyIZ1Hs"
"PT3H9M58S","agile","🔥 Basics of Agile 2023 | What is Agile | Introduction to Agile | Agile Scrum Training | Simplilearn","f9uIYh1F9xA","03:09:58","https://www.youtube.com/watch?v=f9uIYh1F9xA"
"PT11M56S","agile","What is Agile?","Z9QbYZh1YXY","11:56","https://www.youtube.com/watch?v=Z9QbYZh1YXY"
"PT52M18S","agile","Agile Management | Google Project Management Certificate","km7n3DI5IWk","52:18","https://www.youtube.com/watch?v=km7n3DI5IWk"
"PT1H38M50S","agile","Key Foundations of Agile &amp; Scrum Project Management | Google Career Certificates","WDAQq5vCMME","01:38:50","https://www.youtube.com/watch?v=WDAQq5vCMME"
"PT8M26S","agile","You&#39;re doing agile wrong","9K20e7jlQPA","08:26","https://www.youtube.com/watch?v=9K20e7jlQPA"
"PT3H24M58S","agile","Agile Scrum Full Course In 4 Hours | Agile Scrum Master Training | Agile Training Video |Simplilearn","VFQtSqChlsk","03:24:58","https://www.youtube.com/watch?v=VFQtSqChlsk"
"PT1H22M19S","agile","Agile Methodology Tutorial for Beginners | Jira Tutorial | Agile Methodology Explained","KNBHQ0pyaG8","01:22:19","https://www.youtube.com/watch?v=KNBHQ0pyaG8"
"PT31M25S","agile","Elisabeth Hendrickson - Agile in the age of AI and Big Data","FSBlLLwJB_M","31:25","https://www.youtube.com/watch?v=FSBlLLwJB_M"
"PT9M18S","agile","Agile Project Management Tutorial | What Is Agile Project Management? | Simplilearn","thsFsPnUHRA","09:18","https://www.youtube.com/watch?v=thsFsPnUHRA"
